종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수,연도,분기
한솔케미칼,KOSPI,,183000,-6500,-3.43,189300,189900,181800,70973,13066774700,2074340685000,11335195,2024,Q2
한솔케미칼,KOSPI,,141000,-3200,-2.22,144200,144200,140500,56514,7977610300,1598262495000,11335195,2024,Q3
한솔케미칼,KOSPI,,97400,-2500,-2.5,100700,101500,96400,62494,6114913900,1104047993000,11335195,2024,Q4
한솔테크닉스,KOSPI,,7140,150,2.15,6940,7260,6910,390256,2768541770,229264528920,32109878,2020,Q1
한솔테크닉스,KOSPI,,7550,270,3.71,7310,7600,7310,275211,2063291950,242429578900,32109878,2020,Q2
한솔테크닉스,KOSPI,,8800,10,0.11,8850,8870,8710,204350,1790114740,282566926400,32109878,2020,Q3
한솔테크닉스,KOSPI,,9300,510,5.8,8860,9360,8830,1055063,9658189320,298621865400,32109878,2020,Q4
한솔테크닉스,KOSPI,,9830,310,3.26,9730,9980,9730,292623,2883381990,315640100740,32109878,2021,Q1
한솔테크닉스,KOSPI,,9060,0,0.0,9170,9170,8930,319481,2884595050,290915494680,32109878,2021,Q2
한솔테크닉스,KOSPI,,7340,0,0.0,7380,7400,7270,116236,850987480,235686504520,32109878,2021,Q3
한솔테크닉스,KOSPI,,5930,330,5.89,5600,5940,5490,280633,1595116330,190411576540,32109878,2021,Q4
한솔테크닉스,KOSPI,,6470,130,2.05,6330,6480,6240,56055,358743770,207750910660,32109878,2022,Q1
한솔테크닉스,KOSPI,,6690,-40,-0.59,6710,6760,6650,29520,197765990,214815083820,32109878,2022,Q2
한솔테크닉스,KOSPI,,5910,-160,-2.64,6010,6050,5900,50014,298776850,189769378980,32109878,2022,Q3
한솔테크닉스,KOSPI,,5650,20,0.36,5670,5720,5610,30801,174142670,181420810700,32109878,2022,Q4
한솔테크닉스,KOSPI,,6110,100,1.66,5970,6120,5970,55705,337849890,196191354580,32109878,2023,Q1
한솔테크닉스,KOSPI,,7550,140,1.89,7420,7600,7230,428547,3197745050,242429578900,32109878,2023,Q2
한솔테크닉스,KOSPI,,6620,130,2.0,6440,6650,6440,63591,418872590,212567392360,32109878,2023,Q3
한솔테크닉스,KOSPI,,6350,-70,-1.09,6430,6440,6350,41981,267558650,203897725300,32109878,2023,Q4
한솔테크닉스,KOSPI,,6740,50,0.75,6710,6810,6640,82663,555699080,216420577720,32109878,2024,Q1
한솔테크닉스,KOSPI,,5920,180,3.14,5800,5920,5730,59095,346407450,190090477760,32109878,2024,Q2
한솔테크닉스,KOSPI,,4750,-20,-0.42,4770,4795,4690,31128,147446135,152521920500,32109878,2024,Q3
한솔테크닉스,KOSPI,,3775,-160,-4.07,3880,3935,3760,81954,313021125,121214789450,32109878,2024,Q4
한솔홀딩스,KOSPI,,3110,80,2.64,3030,3130,2955,79729,243322910,146741241690,47183679,2020,Q1
한솔홀딩스,KOSPI,,3085,30,0.98,3060,3115,3050,55811,172345015,129596460045,42008577,2020,Q2
한솔홀딩스,KOSPI,,3490,10,0.29,3480,3520,3450,93206,323330965,146609933730,42008577,2020,Q3
한솔홀딩스,KOSPI,,3530,-80,-2.22,3610,3610,3470,354627,1249334690,148290276810,42008577,2020,Q4
한솔홀딩스,KOSPI,,3565,45,1.28,3560,3655,3525,228705,816689430,149760577005,42008577,2021,Q1
한솔홀딩스,KOSPI,,4490,-20,-0.44,4520,4535,4440,315460,1410773220,188618510730,42008577,2021,Q2
한솔홀딩스,KOSPI,,4115,40,0.98,4060,4125,4060,109339,447094030,172865294355,42008577,2021,Q3
한솔홀딩스,KOSPI,,3380,30,0.9,3365,3390,3295,105917,354507590,141988990260,42008577,2021,Q4
한솔홀딩스,KOSPI,,3300,50,1.54,3250,3300,3235,74493,242838555,138628304100,42008577,2022,Q1
한솔홀딩스,KOSPI,,3455,-15,-0.43,3470,3490,3455,21500,74651975,145139633535,42008577,2022,Q2
한솔홀딩스,KOSPI,,3375,-30,-0.88,3405,3405,3340,34295,115332280,141778947375,42008577,2022,Q3
한솔홀딩스,KOSPI,,3375,0,0.0,3395,3410,3350,80308,270792500,141778947375,42008577,2022,Q4
한솔홀딩스,KOSPI,,3490,0,0.0,3465,3505,3460,24735,86132155,146609933730,42008577,2023,Q1
한솔홀딩스,KOSPI,,3085,0,0.0,3085,3100,3080,58185,179479090,129596460045,42008577,2023,Q2
한솔홀딩스,KOSPI,,2855,0,0.0,2860,2860,2840,12915,36831920,119934487335,42008577,2023,Q3
한솔홀딩스,KOSPI,,2760,0,0.0,2785,2785,2740,39091,107536325,115943672520,42008577,2023,Q4
한솔홀딩스,KOSPI,,3020,30,1.0,2995,3030,2960,156092,467079845,126865902540,42008577,2024,Q1
한솔홀딩스,KOSPI,,2720,-5,-0.18,2730,2740,2710,30913,84274615,114263329440,42008577,2024,Q2
한솔홀딩스,KOSPI,,2530,0,0.0,2540,2550,2515,64782,163787825,106281699810,42008577,2024,Q3
한솔홀딩스,KOSPI,,2300,-50,-2.13,2350,2365,2280,49138,113241400,96619727100,42008577,2024,Q4
한솔홈데코,KOSPI,,925,3,0.33,910,938,895,678306,621434299,74522762825,80565149,2020,Q1
한솔홈데코,KOSPI,,1055,45,4.46,1040,1085,1020,4133579,4359907855,84996232195,80565149,2020,Q2
한솔홈데코,KOSPI,,1100,10,0.92,1090,1115,1085,644220,708206755,88621663900,80565149,2020,Q3
한솔홈데코,KOSPI,,2225,30,1.37,2205,2270,2195,6263872,13984958195,179257456525,80565149,2020,Q4
한솔홈데코,KOSPI,,1940,10,0.52,1960,2045,1930,1985111,3902979260,156296389060,80565149,2021,Q1
한솔홈데코,KOSPI,,2195,0,0.0,2200,2205,2155,1989471,4334420305,176840502055,80565149,2021,Q2
한솔홈데코,KOSPI,,1995,65,3.37,1955,2015,1930,3183988,6306136620,160727472255,80565149,2021,Q3
한솔홈데코,KOSPI,,1570,45,2.95,1520,1570,1500,1102077,1701675145,126487283930,80565149,2021,Q4
한솔홈데코,KOSPI,,1620,20,1.25,1585,1625,1585,476438,768408180,130515541380,80565149,2022,Q1
한솔홈데코,KOSPI,,1625,-5,-0.31,1630,1640,1620,269404,438759890,130918367125,80565149,2022,Q2
한솔홈데코,KOSPI,,1330,-40,-2.92,1365,1365,1325,319335,427122360,107151648170,80565149,2022,Q3
한솔홈데코,KOSPI,,1200,15,1.27,1200,1205,1190,625014,747427865,96678178800,80565149,2022,Q4
한솔홈데코,KOSPI,,1107,13,1.19,1094,1111,1094,215883,237883665,89185619943,80565149,2023,Q1
한솔홈데코,KOSPI,,1071,-4,-0.37,1069,1077,1068,155012,166029119,86285274579,80565149,2023,Q2
한솔홈데코,KOSPI,,959,-3,-0.31,962,970,950,136999,131334913,77261977891,80565149,2023,Q3
한솔홈데코,KOSPI,,871,-11,-1.25,881,881,865,326487,284620791,70172244779,80565149,2023,Q4
한솔홈데코,KOSPI,,800,2,0.25,801,801,795,114553,91457020,64452119200,80565149,2024,Q1
한솔홈데코,KOSPI,,768,-1,-0.13,769,773,757,246065,188221541,61874034432,80565149,2024,Q2
한솔홈데코,KOSPI,,730,-5,-0.68,735,735,726,62748,45742866,58812558770,80565149,2024,Q3
한솔홈데코,KOSPI,,646,-14,-2.12,661,664,641,149911,96989761,52045086254,80565149,2024,Q4
한신공영,KOSPI,,13450,-150,-1.1,13600,13700,13100,33008,438116650,155625941900,11570702,2020,Q1
한신공영,KOSPI,,13950,-50,-0.36,14000,14200,13800,13140,183330900,161411292900,11570702,2020,Q2
한신공영,KOSPI,,14600,200,1.39,14350,14650,14200,35259,508980200,168932249200,11570702,2020,Q3
한신공영,KOSPI,,14850,0,0.0,14850,15100,14600,43864,646774950,171824924700,11570702,2020,Q4
한신공영,KOSPI,,18100,-300,-1.63,18400,18550,17900,145450,2642368950,209429706200,11570702,2021,Q1
한신공영,KOSPI,,24400,-300,-1.21,24650,24700,24200,60825,1480836200,282325128800,11570702,2021,Q2
한신공영,KOSPI,,22650,450,2.03,22150,22700,22000,41136,926174600,262076400300,11570702,2021,Q3
한신공영,KOSPI,,15400,450,3.01,14950,15400,14450,53132,798897900,178188810800,11570702,2021,Q4
한신공영,KOSPI,,16350,100,0.62,16250,16500,16250,10311,168758650,189180977700,11570702,2022,Q1
한신공영,KOSPI,,14450,-300,-2.03,14600,14650,14200,49799,718319700,167196643900,11570702,2022,Q2
한신공영,KOSPI,,12050,-600,-4.74,12550,12600,12050,176565,2171111850,139426959100,11570702,2022,Q3
한신공영,KOSPI,,11600,1400,13.73,10400,11700,10200,1976219,22029578450,134220143200,11570702,2022,Q4
한신공영,KOSPI,,8760,140,1.62,8620,8890,8620,50633,442271600,101359349520,11570702,2023,Q1
한신공영,KOSPI,,8210,130,1.61,8120,8280,7980,58535,474755070,94995463420,11570702,2023,Q2
한신공영,KOSPI,,7480,-10,-0.13,7460,7630,7420,19224,144458500,86548850960,11570702,2023,Q3
한신공영,KOSPI,,7330,-20,-0.27,7400,7400,7310,9389,68917860,84813245660,11570702,2023,Q4
한신공영,KOSPI,,7180,-50,-0.69,7250,7250,7120,29968,215464940,83077640360,11570702,2024,Q1
한신공영,KOSPI,,6840,40,0.59,6840,6880,6790,6984,47652880,79143601680,11570702,2024,Q2
한신공영,KOSPI,,7130,-70,-0.97,7270,7270,7060,19475,138153040,82499105260,11570702,2024,Q3
한신공영,KOSPI,,6820,-70,-1.02,6850,6890,6700,44474,302315670,78912187640,11570702,2024,Q4
한양증권,KOSPI,,7810,10,0.13,7830,7920,7710,215984,1591810230,99409850540,12728534,2020,Q1
한양증권,KOSPI,,7020,170,2.48,6880,7030,6860,72819,506856470,89354308680,12728534,2020,Q2
한양증권,KOSPI,,8800,170,1.97,8660,8940,8590,69606,607785820,112011099200,12728534,2020,Q3
한양증권,KOSPI,,9890,140,1.44,9780,9910,9720,30926,303964550,125885201260,12728534,2020,Q4
한양증권,KOSPI,,10100,160,1.61,10050,10150,10000,59290,595940850,128558193400,12728534,2021,Q1
한양증권,KOSPI,,15400,-250,-1.6,15600,15750,15250,95748,1485814100,196019423600,12728534,2021,Q2
한양증권,KOSPI,,19150,150,0.79,19000,19250,18800,46680,889384800,243751426100,12728534,2021,Q3
한양증권,KOSPI,,14650,150,1.03,14300,14850,14300,38561,560438050,186473023100,12728534,2021,Q4
한양증권,KOSPI,,14900,100,0.68,14800,14900,14700,6603,97643950,189655156600,12728534,2022,Q1
한양증권,KOSPI,,12650,-200,-1.56,12800,12800,12500,8899,112296900,161015955100,12728534,2022,Q2
한양증권,KOSPI,,9980,-120,-1.19,10100,10100,9950,11055,110338600,127030769320,12728534,2022,Q3
한양증권,KOSPI,,9490,230,2.48,9310,10000,9270,89429,861493500,120793787660,12728534,2022,Q4
한양증권,KOSPI,,9010,-30,-0.33,9090,9100,8970,5630,50741740,114684091340,12728534,2023,Q1
한양증권,KOSPI,,8870,20,0.23,8870,9420,8790,73069,659477340,112902096580,12728534,2023,Q2
한양증권,KOSPI,,9040,10,0.11,9080,9080,9010,2761,24947690,115065947360,12728534,2023,Q3
한양증권,KOSPI,,9500,0,0.0,9510,9520,9460,6454,61280570,120921073000,12728534,2023,Q4
한양증권,KOSPI,,10540,120,1.15,10430,10600,10420,8100,85200810,134158748360,12728534,2024,Q1
한양증권,KOSPI,,11240,240,2.18,11150,11300,11010,13679,153168150,143068722160,12728534,2024,Q2
한양증권,KOSPI,,15690,370,2.42,15330,17200,15330,694610,11317594570,199710698460,12728534,2024,Q3
한양증권,KOSPI,,11920,-70,-0.58,12000,12060,11860,32952,392558230,151724125280,12728534,2024,Q4
한온시스템,KOSPI,,10650,100,0.95,10450,10800,10400,970453,10255649700,5684970000000,533800000,2020,Q1
한온시스템,KOSPI,,9770,30,0.31,9460,9800,9260,2244582,21560141070,5215226000000,533800000,2020,Q2
한온시스템,KOSPI,,13100,200,1.55,12850,13350,12700,1253729,16369509600,6992780000000,533800000,2020,Q3
한온시스템,KOSPI,,16450,1400,9.3,15350,17250,15250,6908505,113983254700,8781010000000,533800000,2020,Q4
한온시스템,KOSPI,,17300,1850,11.97,16200,18150,16000,7906802,137368054000,9234740000000,533800000,2021,Q1
한온시스템,KOSPI,,16950,0,0.0,16950,17100,16700,626683,10607331800,9047910000000,533800000,2021,Q2
한온시스템,KOSPI,,16300,-150,-0.91,16250,16450,16200,761607,12423467700,8700940000000,533800000,2021,Q3
한온시스템,KOSPI,,13700,750,5.79,13500,14450,13200,4375791,60147527692,7313060000000,533800000,2021,Q4
한온시스템,KOSPI,,11700,150,1.3,11450,11900,11450,601548,7048455150,6245460000000,533800000,2022,Q1
한온시스템,KOSPI,,11300,-150,-1.31,11450,11450,11150,542386,6121103450,6031940000000,533800000,2022,Q2
한온시스템,KOSPI,,10050,-250,-2.43,10150,10350,10050,507750,5142772100,5364690000000,533800000,2022,Q3
한온시스템,KOSPI,,8720,20,0.23,8770,8880,8690,560548,4920401170,4654736000000,533800000,2022,Q4
한온시스템,KOSPI,,9250,220,2.44,9040,9340,9040,642516,5929562220,4937650000000,533800000,2023,Q1
한온시스템,KOSPI,,9240,-140,-1.49,9450,9500,9220,590662,5495397600,4932312000000,533800000,2023,Q2
한온시스템,KOSPI,,9120,10,0.11,9110,9330,9090,1113530,10223735824,4868256000000,533800000,2023,Q3
한온시스템,KOSPI,,7120,-130,-1.79,7210,7240,7110,483017,3460651300,3800656000000,533800000,2023,Q4
한온시스템,KOSPI,,6180,10,0.16,6290,6340,6160,848728,5284474710,3298884000000,533800000,2024,Q1
한온시스템,KOSPI,,4965,-45,-0.9,5060,5170,4950,3672148,18398127710,2650317000000,533800000,2024,Q2
한온시스템,KOSPI,,4040,-5,-0.12,4075,4085,3975,781259,3142673755,2156552000000,533800000,2024,Q3
한온시스템,KOSPI,,3895,-75,-1.89,3995,4020,3865,1198414,4707927145,2079151000000,533800000,2024,Q4
한올바이오파마,KOSPI,,24100,650,2.77,23500,24100,23250,211978,5045523550,1258999375800,52240638,2020,Q1
한올바이오파마,KOSPI,,27450,600,2.23,27000,27700,26900,533314,14536074150,1434005513100,52240638,2020,Q2
한올바이오파마,KOSPI,,34550,0,0.0,34850,35950,34450,814523,28535565850,1804914042900,52240638,2020,Q3
한올바이오파마,KOSPI,,36700,1950,5.61,35200,37250,35000,1275830,46753250350,1917231414600,52240638,2020,Q4
한올바이오파마,KOSPI,,22550,500,2.27,22200,22850,22050,389637,8777453250,1178026386900,52240638,2021,Q1
한올바이오파마,KOSPI,,22750,700,3.17,22050,22750,22050,185650,4168006900,1188474514500,52240638,2021,Q2
한올바이오파마,KOSPI,,24800,900,3.77,24000,25250,23900,1234704,30489249100,1295567822400,52240638,2021,Q3
한올바이오파마,KOSPI,,19300,200,1.05,19100,19450,18850,133708,2564759000,1008244313400,52240638,2021,Q4
한올바이오파마,KOSPI,,18750,50,0.27,18850,19250,18550,123730,2348643950,979511962500,52240638,2022,Q1
한올바이오파마,KOSPI,,17650,350,2.02,17200,17900,17100,151879,2664019500,922047260700,52240638,2022,Q2
한올바이오파마,KOSPI,,16400,-1150,-6.55,17300,17400,16250,404310,6784219100,856746463200,52240638,2022,Q3
한올바이오파마,KOSPI,,14450,200,1.4,14350,14700,14300,101772,1473233850,754877219100,52240638,2022,Q4
한올바이오파마,KOSPI,,15500,-70,-0.45,15540,15710,15230,160595,2482413940,809729889000,52240638,2023,Q1
한올바이오파마,KOSPI,,23950,1900,8.62,22250,24100,22150,994971,23353133500,1251163280100,52240638,2023,Q2
한올바이오파마,KOSPI,,22350,-1400,-5.89,23550,23600,22150,523937,11825117650,1167578259300,52240638,2023,Q3
한올바이오파마,KOSPI,,35200,1050,3.07,34850,36250,34450,927185,32804856150,1838870457600,52240638,2023,Q4
한올바이오파마,KOSPI,,34900,100,0.29,34400,35250,33750,347392,12015564600,1823198266200,52240638,2024,Q1
한올바이오파마,KOSPI,,33150,1600,5.07,32050,33400,31700,711223,23261677700,1731777149700,52240638,2024,Q2
한올바이오파마,KOSPI,,37850,-2200,-5.49,40250,40300,37200,764639,29366809400,1977308148300,52240638,2024,Q3
한올바이오파마,KOSPI,,35550,-350,-0.97,35850,36450,34550,535956,19007165850,1857154680900,52240638,2024,Q4
한익스프레스,KOSPI,,5650,-320,-5.36,5990,6160,5630,1283991,7505157060,67800000000,12000000,2020,Q1
한익스프레스,KOSPI,,4800,100,2.13,4780,4800,4710,123057,585112840,57600000000,12000000,2020,Q2
한익스프레스,KOSPI,,6290,150,2.44,6220,6400,6100,3872981,24240100370,75480000000,12000000,2020,Q3
한익스프레스,KOSPI,,7530,-190,-2.46,7590,7670,7340,2914444,21785328230,90360000000,12000000,2020,Q4
한익스프레스,KOSPI,,6040,-60,-0.98,6140,6190,6010,148158,903237670,72480000000,12000000,2021,Q1
한익스프레스,KOSPI,,7030,160,2.33,6870,7080,6830,259542,1809618030,84360000000,12000000,2021,Q2
한익스프레스,KOSPI,,6750,60,0.9,6710,6760,6590,46417,310435220,81000000000,12000000,2021,Q3
한익스프레스,KOSPI,,5390,260,5.07,5170,5480,5130,66778,351935050,64680000000,12000000,2021,Q4
한익스프레스,KOSPI,,5710,-10,-0.17,5720,5740,5620,33482,189512910,68520000000,12000000,2022,Q1
한익스프레스,KOSPI,,5840,-30,-0.51,5870,5870,5780,26583,154724830,70080000000,12000000,2022,Q2
한익스프레스,KOSPI,,5010,-130,-2.53,5140,5160,5010,25525,128775850,60120000000,12000000,2022,Q3
한익스프레스,KOSPI,,5490,120,2.23,5380,5490,5350,76874,417991920,65880000000,12000000,2022,Q4
한익스프레스,KOSPI,,5570,310,5.89,5310,5670,5260,105648,582013330,66840000000,12000000,2023,Q1
한익스프레스,KOSPI,,6010,-140,-2.28,6150,6150,5980,18868,113692120,72120000000,12000000,2023,Q2
한익스프레스,KOSPI,,5640,-50,-0.88,5630,5750,5580,31143,175000490,67680000000,12000000,2023,Q3
한익스프레스,KOSPI,,5530,90,1.65,5420,5530,5350,79768,436121310,66360000000,12000000,2023,Q4
한익스프레스,KOSPI,,5120,175,3.54,4945,5140,4940,104399,525185885,61440000000,12000000,2024,Q1
한익스프레스,KOSPI,,4755,120,2.59,4620,4825,4620,96679,460778910,57060000000,12000000,2024,Q2
한익스프레스,KOSPI,,3650,-5,-0.14,3675,3675,3585,47221,170403475,43800000000,12000000,2024,Q3
한익스프레스,KOSPI,,3305,-15,-0.45,3320,3325,3260,28883,94939055,39660000000,12000000,2024,Q4
한일시멘트,KOSPI,,74700,2100,2.89,72600,75500,71000,1652,121126300,309629259000,4144970,2020,Q1
한일시멘트,KOSPI,,83200,2200,2.72,82500,83700,81800,5213,432881300,344861504000,4144970,2020,Q2
한일시멘트,KOSPI,,79200,200,0.25,79500,79600,79100,6154,487630400,548551396800,6926154,2020,Q3
한일시멘트,KOSPI,,92200,0,0.0,92500,93100,91600,4235,391241600,638591398800,6926154,2020,Q4
한일시멘트,KOSPI,,117000,1000,0.86,117500,119000,115500,5465,639556000,810360018000,6926154,2021,Q1
한일시멘트,KOSPI,,165500,0,0.0,164000,167000,163500,6578,1090414000,1146278487000,6926154,2021,Q2
한일시멘트,KOSPI,,231500,-4500,-1.91,232000,242000,230500,29094,6847609500,1603404651000,6926154,2021,Q3
한일시멘트,KOSPI,,20150,1000,5.22,19500,20350,18600,300841,5917475300,1395620031000,69261540,2021,Q4
한일시멘트,KOSPI,,18100,0,0.0,18150,18400,17950,84994,1540329200,1253633874000,69261540,2022,Q1
한일시멘트,KOSPI,,18800,-700,-3.59,19450,19450,18700,155757,2951015000,1302116952000,69261540,2022,Q2
한일시멘트,KOSPI,,14700,-600,-3.92,15050,15500,14700,191085,2878238050,1018144638000,69261540,2022,Q3
한일시멘트,KOSPI,,12750,450,3.66,12400,12950,12250,154328,1957011850,883084635000,69261540,2022,Q4
한일시멘트,KOSPI,,12000,70,0.59,11930,12130,11810,95598,1148362930,831138480000,69261540,2023,Q1
한일시멘트,KOSPI,,12750,-120,-0.93,13100,13150,12750,61287,790856110,883084635000,69261540,2023,Q2
한일시멘트,KOSPI,,12420,-210,-1.66,12640,12640,12420,40103,500472690,860228326800,69261540,2023,Q3
한일시멘트,KOSPI,,12640,-30,-0.24,12640,12650,12550,24616,309962620,875465865600,69261540,2023,Q4
한일시멘트,KOSPI,,12120,-20,-0.16,12260,12310,12120,40112,489439550,839449864800,69261540,2024,Q1
한일시멘트,KOSPI,,13480,-390,-2.81,13870,13880,13450,91362,1243745800,933645559200,69261540,2024,Q2
한일시멘트,KOSPI,,14510,-270,-1.83,14650,14730,14240,125032,1800621750,1004984945400,69261540,2024,Q3
한일시멘트,KOSPI,,14400,10,0.07,14450,14480,14120,76694,1094410250,997366176000,69261540,2024,Q4
한일철강,KOSPI,,1915,15,0.79,1870,1915,1865,22557,42168880,42747261950,22322330,2020,Q1
한일철강,KOSPI,,1685,30,1.81,1655,1730,1640,158774,269216695,37613126050,22322330,2020,Q2
한일철강,KOSPI,,1670,-10,-0.6,1695,1705,1665,9766,16351635,38145366790,22841537,2020,Q3
한일철강,KOSPI,,1795,110,6.53,1690,1800,1685,722806,1250518415,42508962035,23681873,2020,Q4
한일철강,KOSPI,,2180,-45,-2.02,2240,2300,2170,222166,493877860,57546201200,26397340,2021,Q1
한일철강,KOSPI,,3025,15,0.5,3035,3055,3005,182089,553683085,80759816500,26697460,2021,Q2
한일철강,KOSPI,,3205,135,4.4,3070,3215,3060,473643,1487833160,85565359300,26697460,2021,Q3
한일철강,KOSPI,,2600,65,2.56,2495,2635,2495,120801,309349215,69413396000,26697460,2021,Q4
한일철강,KOSPI,,3395,20,0.59,3375,3440,3375,33057,112888120,90637876700,26697460,2022,Q1
한일철강,KOSPI,,4895,30,0.62,4875,5010,4875,245525,1205422890,130684066700,26697460,2022,Q2
한일철강,KOSPI,,3870,-210,-5.15,4090,4090,3855,157028,623609335,103319170200,26697460,2022,Q3
한일철강,KOSPI,,3330,40,1.22,3300,3390,3300,75997,254144295,88902541800,26697460,2022,Q4
한일철강,KOSPI,,3280,120,3.8,3160,3440,3140,332408,1091056735,87567668800,26697460,2023,Q1
한일철강,KOSPI,,3320,-20,-0.6,3340,3345,3310,7136,23712455,88635567200,26697460,2023,Q2
한일철강,KOSPI,,3105,10,0.32,3095,3115,3080,22284,69004215,82895613300,26697460,2023,Q3
